OTU,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94
OTU_16S_202,5.613472334,2.146087223,3.475397842,4.909409702,0,4.219409283,2.346220545,0,0,1.248179738,2.422704199,30.4850408,0,2.083815698,7.617254365,0,5.923000987,19.86055356,8.362779741,2.815866797,5.29775336,11.9738073,2.416697181,8.605017574,10.81828534,2.232142857,6.64145374,7.38101298,4.75737393,5.323468375,8.533601054,3.190184049,0,10.51975376,2.122927618,3.657362849,0,12.25061253,0,3.607024205,1.118290258,6.091537702,4.082299151,6.735966736,0,0,0,10.6972548,19.71239296,1.37504297,13.09307752,1.681237391,0
OTU_16S_203,5.524369598,7.511305281,7.316627035,2.571595558,3.161592506,0,9.792920535,11.18315948,5.131176032,10.29748284,5.133825565,0,4.764211886,5.6726094,3.765833619,9.455587393,4.030931227,2.324107332,2.826855124,0,0,0,6.517759063,4.847897225,5.04311046,9.040178571,3.597454109,0,6.221181293,10.73716503,12.42391918,12.26993865,7.631543714,12.93540092,2.426202992,2.50240616,3.193242686,7.700385019,6.480148118,5.885144756,9.194831014,0,2.69431744,3.243243243,0,3.80839036,2.973830293,3.222064699,4.928098239,0,3.889032927,3.950907868,0
OTU_16S_204,4.366034037,6.438261669,5.670385952,4.675628288,4.683840749,0,2.958278078,3.853021333,3.558718861,3.120449345,4.326257499,0,8.074935401,0,0,0,6.581112208,7.711810691,7.65606596,7.100881489,11.87089179,7.296538821,3.661662395,0,7.239303725,4.129464286,4.243151001,4.581318402,4.976945034,6.767120816,9.976783585,7.852760736,7.631543714,5.142990727,3.639304488,0,6.695508859,2.800140007,3.497222794,4.271476032,6.088469185,7.902535397,6.041802743,5.904365904,6.852075776,7.140731925,7.731958763,8.764015981,5.08967523,6.015812994,3.500129634,4.539340955,4.180318608
OTU_16S_205,6.058986011,6.208323753,0,5.844535359,8.665105386,0,7.140671223,4.792782633,0,7.697108384,4.441624365,0,7.913436693,0,7.78842862,6.972301815,3.290556104,0,0,4.529872674,4.022368292,0,0,8.483820143,4.229705547,0,4.150908588,0,4.830564298,7.940088424,7.968877455,7.484662577,7.631543714,6.07807995,0,9.335899904,5.87144623,9.917162525,9.257354454,8.542952065,7.206759443,0,8.001306336,3.825363825,0,10.41356739,9.450171821,8.184044336,6.867022136,0,0,4.203093477,0
OTU_16S_206,9.890403635,18.08844945,10.97494055,5.260081823,7.025761124,9.142053446,7.344690401,9.397613006,23.17305305,8.425213231,7.671896631,0,3.795219638,2.431118314,0.855871277,8.213944604,1.974333662,2.112824847,1.766784452,0,0,0,5.199560601,2.423948612,2.114852774,16.96428571,1.014666544,0,6.147990924,3.789587657,5.960971325,13.12883436,5.757129468,3.506584587,3.538212697,0,0,0,9.771651923,4.651162791,7.952286282,2.469542311,0,1.413721414,5.239822652,3.451353764,0,0,3.231539829,5.50017188,6.352087114,7.22932078,6.552931872
OTU_16S_207,6.326294217,4.292174446,8.962868118,5.376972531,4.566744731,6.094702297,7.140671223,4.980734893,6.538111396,7.801123362,4.556991232,6.006346328,2.260981912,12.03982403,8.986648408,12.03438395,9.131293189,4.753855905,3.297997644,1.101860921,5.199646816,0,4.613694617,8.968609865,5.937855865,6.138392857,7.287150632,6.362942224,2.854424358,5.323468375,4.957018259,6.993865031,5.489356005,6.935245071,4.144763445,6.35226179,7.004532344,9.217127523,5.657272166,4.84100617,5.964214712,0,2.531025474,2.162162162,0,3.034811068,0.726936294,2.319886583,3.39311682,2.921966311,2.85195748,2.353732347,0
OTU_16S_208,9.444889958,7.358013336,7.499542711,8.766803039,0,19.92498828,0,0,0,0,7.844946931,8.386219402,3.552971576,10.18754341,11.04073947,5.82617001,7.732806844,12.25438411,12.95641932,0,5.199646816,0,3.295496155,9.453399588,7.483325199,0,10.6078775,0,9.8806997,10.10556708,9.976783585,9.202453988,9.104297764,16.1302891,0,4.331087584,0,9.333800023,0,0,0,0,0,0,0,0,0,3.350947287,7.836484085,0,8.037334716,0,0
OTU_16S_209,8.553862604,0,0,0,0,0,0,0,1.737978979,8.113168296,0,0,0,0,0,6.494746896,0,4.436932178,0,0,0,0,0,6.302266392,0,4.464285714,3.043999631,83.86357852,4.537802825,81.5663629,8.219865721,10.06134969,0,0,0,0,6.386485373,0,0,5.600379687,0,9.878169246,12.90006532,0,14.51027811,0,0,0,4.766521247,0,3.240860773,0,0
OTU_16S_210,5.613472334,6.591553614,0,0,0,0,8.568805468,9.397613006,4.800132417,6.864988558,3.172588832,5.213055304,6.782945736,0,3.851420746,5.539637058,4.689042448,6.33847454,5.889281508,0,0,0,0,3.151133196,5.856515373,6.919642857,2.859514805,5.726648002,7.319036815,7.579175314,14.55731945,9.570552147,6.962110055,10.05220915,5.964415689,0,0,0,6.788726599,4.651162791,7.828031809,0,0,0,0,3.451353764,3.89902194,3.286505993,14.62271772,8.765898934,9.592947887,9.498991258,8.021692464
OTU_16S_211,0,5.288572086,0,4.091174752,0,12.65822785,8.976843823,7.048209755,4.551849706,0,3.807106599,6.799637353,5.490956072,11.22945126,2.396439575,4.106972302,7.239223429,5.176420875,13.54534747,0,2.452663593,0,2.050530941,0,3.7416626,5.803571429,5.165575131,6.617459913,4.464612457,3.428674547,4.831524126,2.576687117,6.024902932,2.727343567,11.82773959,8.277189605,9.064688916,12.01726753,15.12034561,12.90934979,8.697813121,18.27461311,0,5.654885655,0,2.023207379,3.238170764,0,0,9.625300791,0,9.751176866,0
OTU_16S_212,6.148088746,4.675404308,6.21913298,10.16949153,10.42154567,8.438818565,4.488421912,4.886758763,6.372589589,6.344913668,3.287955699,0,3.068475452,0,0,3.533906399,3.126028299,0,4.711425206,8.570029383,9.51633474,0,8.787989747,9.332202157,5.693834391,6.25,6.180241675,0,5.269706507,3.428674547,2.00790613,0,4.819922346,3.350736383,6.975333603,3.176130895,0,5.133590013,6.377288624,3.512102515,7.45526839,0,6.694970607,9.72972973,0,7.497768521,8.92149088,6.63745328,2.342866376,7.734616707,7.1298937,4.034969738,6.891876624
OTU_16S_213,0,0,8.779952442,1.987142022,0,0,0,0,6.372589589,0,0,0,0,0,0,0,0,0,0,0,0,0,66.64225558,5.211489516,61.33073044,6.696428571,5.165575131,93.91702723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_214,11.13784193,4.062236529,4.024144869,0,0,0,0,4.322901983,2.151783497,2.496359476,6.748961698,2.153218495,0,7.061819866,11.46867511,0,4.030931227,40.56623706,15.07656066,0,4.022368292,3.928905519,0,3.151133196,10.08622092,0,6.364726501,7.762789514,7.684988655,22.37661283,4.957018259,4.417177914,9.238184496,8.49372711,0,0,0,0,3.805801275,0,4.348906561,4.939084623,0,7.484407484,0,0,5.02246894,0,7.674907093,0,0,7.565568258,7.795729296
OTU_16S_215,9.979506371,11.80347973,14.08450704,6.896551724,11.12412178,0,5.406508212,0,0,11.85770751,0,0,0,9.261403103,4.964053406,13.27602674,0,0,0,0,0,0,4.906627609,0,0,11.94196429,0,0,0,0,0,0,0,0,41.95309341,5.10105871,0,6.300315016,9.360213948,5.885144756,7.08250497,0,6.939908556,8.565488565,0,20.94614698,4.493787999,0,0,0,0,13.19771352,9.377471472
OTU_16S_216,0,0,0,0,0,0,11.32306437,0,13.65554912,0,0,0,0,3.357258625,0,0,10.77657124,13.83900275,14.13427562,0,0,0,0,0,0,0,0,0,9.8806997,4.240729044,4.58053586,22.82208589,6.292676396,3.740356892,3.841488071,4.908565929,0,0,6.891586093,9.302325581,7.206759443,53.34211393,0,0,0,0,0,0,5.978348683,20.79752492,21.00077781,30.09414929,11.9760479
OTU_16S_217,2.583979328,3.449068751,4.938723249,0,2.927400468,8.204406939,6.936652045,10.43135044,14.31763635,8.425213231,0,0,3.714470284,0,1.882916809,5.82617001,3.290556104,0,1.884570082,6.121449559,5.690179535,0,3.808128891,4.847897225,5.124450952,7.8125,5.995756849,0,2.195711044,2.526391771,3.451088662,6.380368098,8.568750837,2.961115873,8.592802264,0,0,5.016917513,7.405883563,8.637873754,11.80417495,4.774448469,8.572828217,9.646569647,8.4643289,18.32787861,8.326724822,4.059801521,1.050250444,2.234444826,1.296344309,2.353732347,1.920686928
OTU_16S_218,4.366034037,1.302981528,5.121638924,6.428988895,2.459016393,3.281762775,3.6723452,2.631331642,0.496565422,4.472644061,17.18966313,0,14.53488372,2.546885853,3.765833619,10.31518625,12.5041132,1.901542362,1.413427562,0.979431929,6.475031885,0,0,3.99951521,5.531153408,0,1.937090674,0,1.317426627,5.233240097,8.78458932,2.576687117,3.079394832,3.818280994,0,1.347449471,4.841367944,0,5.348693684,8.637873754,6.833996024,2.469542311,14.77792293,1.247401247,8.867392181,4.105920857,9.648427174,18.94574043,1.373404427,0,0,0,0
OTU_16S_219,5.702575069,5.518510002,10.97494055,7.48100526,7.962529274,11.25175809,6.222584923,4.792782633,4.055284284,5.61680882,5.018458699,0,4.118217054,5.904144478,3.509072236,7.449856734,5.676209279,6.127192056,8.244994111,4.897159647,6.08260571,0,2.416697181,6.059871531,5.124450952,5.245535714,5.257817545,5.472130313,4.391422089,5.594153208,5.584488925,0,7.631543714,3.350736383,6.368782855,5.197305101,0,2.916812507,3.600082288,6.834361652,8.076540755,7.902535397,4.572175049,5.987525988,0,4.76048795,4.097277293,5.026420931,4.685732752,0,0,4.959650303,0
OTU_16S_220,5.702575069,4.75205028,6.036217304,6.66277031,2.927400468,0,2.958278078,6.766281365,3.144914342,3.744539214,5.364559299,10.5394379,0,21.41699467,8.473125642,6.59025788,5.018098059,5.070779632,0,0.979431929,0,8.793264733,5.638960088,6.423463823,7.239303725,4.6875,9.03975648,11.96233138,4.684183561,4.240729044,3.890318128,4.785276074,3.748828491,6.623548664,6.166599272,12.41578441,20.08652658,10.50052503,6.377288624,4.176554343,3.603379722,5.432993085,1.143043762,0,0,1.666170783,0,1.546591056,0,0,0,1.260928043,0
OTU_16S_221,4.366034037,5.595155975,4.755807573,3.74050263,2.224824356,0,5.916556156,9.303636876,8.358851279,6.76097358,4.845408399,6.119673617,1.372739018,19.44894652,6.590208833,8.022922636,8.308654163,5.493344602,2.591283863,0,2.158343962,0,5.858659832,6.544661253,6.100536847,9.933035714,8.670786828,13.36217867,1.536997731,1.172967608,2.00790613,6.993865031,2.543847905,5.766383542,6.368782855,9.624639076,10.30078286,12.25061253,4.525817733,3.037494067,4.473161034,3.786631544,1.061397779,2.328482328,0,4.641475751,0,0.902178116,0,0,5.055742805,1.933422999,0
OTU_16S_222,4.811547715,11.34360389,8.231205414,0,3.7470726,4.219409283,7.242680812,9.021708486,38.89762476,9.257333056,1.730503,0,0,5.441074323,5.135227662,2.578796562,7.815070747,15.84618635,10.9540636,0.734573947,0,0,37.78835591,3.272330627,2.196193265,3.794642857,0.461212065,2.417918045,0.878284418,0,1.129447198,6.257668712,2.9455081,4.0520533,5.357864941,1.058710298,0,0.933380002,0,0.854295206,0,0,0,2.661122661,1.209189843,2.975304969,0,0,1.534981419,4.468889653,0,3.61466039,3.95435544
OTU_16S_223,3.92052036,1.68621139,5.121638924,6.66277031,2.459016393,6.329113924,7.548709579,5.450615544,5.710502359,5.304763886,0.5191509,0,8.074935401,0,2.995549469,6.494746896,2.22112537,6.972321995,15.31213192,5.509304603,7.750416953,0,0,1.93915889,3.172279161,3.459821429,4.704363066,0,6.147990924,5.14301182,8.219865721,3.190184049,2.276074441,5.220914829,2.830570158,0,0,0,2.982925324,6.074988135,3.727634195,3.951267698,9.389288047,13.97089397,10.4796453,9.223445403,8.326724822,10.89057868,1.615769914,2.921966311,3.889032927,2.858103564,3.050502768
OTU_16S_224,7.395527043,6.744845558,6.21913298,6.896551724,3.629976581,11.48616971,6.324594512,3.853021333,4.63461061,5.720823799,2.595754499,0,7.913436693,4.167631396,5.135227662,8.309455587,2.879236591,6.972321995,10.48292108,6.978452498,1.86402433,0,2.929329916,2.423948612,4.473727021,6.25,5.626787197,4.963094935,4.245041353,3.518902824,4.329547594,4.662576687,4.150488687,5.065066625,3.336029114,0,0,0,0,6.074988135,3.851888668,0,8.327890268,9.979209979,0,5.296042844,2.643404705,3.737595051,5.6551947,4.297009282,7.648431423,8.322125084,8.4736188
OTU_16S_225,3.653212154,5.288572086,6.402048656,2.92226768,3.278688525,6.797937178,7.140671223,7.706042665,9.020938509,6.656958602,3.576372866,0,0.968992248,14.47094235,3.765833619,9.169054441,8.55544587,3.380519755,2.944640754,0,0,0,6.224826071,5.696279239,1.138766878,7.700892857,4.704363066,2.163400356,1.610188099,5.413696653,4.76877706,17.54601227,11.51425894,4.909218421,9.603720178,1.924927815,3.193242686,6.416987516,6.891586093,8.542952065,3.851888668,1.152453079,1.224689745,1.330561331,4.030632809,8.806902708,1.916468411,0.837736822,1.615769914,4.12512891,2.463054187,5.295897781,4.51926336
OTU_16S_226,6.771807895,0,0,1.052016365,2.107728337,0,4.284402734,2.913260032,2.979392535,8.529228209,1.3844024,1.133272892,1.695736434,19.56471405,3.423485108,1.814708691,1.563014149,11.51489542,22.14369847,1.346718903,1.275385068,5.425631431,0,4.726699794,4.717748495,3.013392857,7.932847523,2.672435734,1.97613994,20.30136245,1.129447198,0,1.606640782,2.337723058,0,3.561116458,52.84301607,22.16777506,3.3943633,14.42809682,1.739562624,9.21962463,2.449379491,1.081081081,0,0,0,0,2.342866376,0,0.388903293,0,1.016834256
OTU_16S_227,8.286554397,7.894535142,11.15785623,9.585037989,9.25058548,9.610876699,5.100479445,9.585565266,8.027807664,6.76097358,1.615136133,0,4.764211886,0,2.139678192,20.05730659,2.796972688,2.007183604,0,2.203721841,0.981065437,0,1.39143171,7.756635559,4.717748495,13.28125,9.777695785,0,3.805899144,2.706848326,1.192194265,3.190184049,0,0,0,0,0,1.516742504,10.08023041,4.93592786,8.697813121,4.280540007,4.163945134,2.411642412,4.836759371,13.50788456,1.652127941,2.062121407,2.82759735,7.390855964,8.166969147,5.716207128,5.762060784
OTU_16S_228,0,6.13167778,0,0,0,0,3.060287667,12.87472982,15.80733262,3.640524235,9.113982464,0,0,24.89002084,5.819924683,21.87201528,7.650542942,0,0,0,0,0,5.492493592,0,3.253619652,9.486607143,2.767272392,9.035377959,0,2.977533159,0,12.7607362,15.26308743,4.285825606,24.05984634,0,0,5.366935013,9.257354454,5.980066445,0,0,0,0,0,3.867896459,0,0,0,9.109659677,8.55587244,7.817753867,0
OTU_16S_229,4.90065045,10.65379014,13.16992866,7.247223846,10.53864169,0,8.976843823,6.390376844,10.75891749,8.009153318,2.884171666,0,3.310723514,6.714517249,4.193769257,11.1747851,0,0,0,0,0,0,5.272793848,5.9386741,0,8.59375,3.597454109,0,5.12332577,5.86483804,3.702076928,7.116564417,7.229883519,3.974129198,8.896077638,0,0,7.233695018,10.80024686,8.448030375,5.218687873,0,0,4.407484407,0,6.605177031,3.106000529,1.61103235,3.312328324,5.328291509,3.759398496,6.809011432,3.728392272
OTU_16S_230,0,0,0,0,0,5.86029067,0,0,0,0,1.153668666,8.61287398,2.42248062,0,13.43717905,0,3.537347812,2.641031059,0,0,0,12.16089804,0,40.35874439,1.301447861,1.897321429,2.306060327,0,0,7.218262203,0,0,0,10.20805735,0,32.14629451,2.987227029,5.950297515,2.777206336,22.97104888,0,5.268356931,18.61528413,18.79417879,62.07174526,0.714073193,5.352894528,2.899858229,1.69655841,0,0,0,0
OTU_16S_231,11.58335561,7.204721392,7.865374063,7.013442431,5.737704918,6.094702297,8.160767112,6.108448454,4.055284284,8.633243187,5.306875865,2.719854941,4.0374677,10.41907849,4.621704896,12.12989494,8.144126357,3.16923727,3.886925795,0,2.746983224,0,1.244965214,6.787056114,3.904343582,3.794642857,2.1215755,3.563247646,2.415282149,3.609131102,6.77668319,4.417177914,4.150488687,4.44167381,3.639304488,7.988450433,2.575195715,5.833625015,4.217239251,7.878500237,5.964214712,2.140270003,3.674069236,1.330561331,7.255139057,7.795299018,1.321702353,5.219744812,0,1.37504297,0,0,0
OTU_16S_232,4.722444979,10.34720625,17.01115786,0,4.683840749,0,5.508517801,9.397613006,14.40039725,0,2.653437933,0,0,0,6.247860322,3.915950334,4.853570253,0,0,0,0,0,7.250091542,0,5.775174882,8.816964286,3.966423762,4.072283024,5.708848716,0,0,17.3006135,0,0,15.66922766,6.063522618,0,8.16707502,6.994445587,8.922638823,0,0,5.796864794,14.55301455,17.73478436,12.55578697,5.485064763,3.802036345,0,0,0,0,0
OTU_16S_233,0,8.124473059,0,0,0,0,4.284402734,13.72051499,20.85574774,9.673392969,0.634517766,0,0,18.17550359,4.45053064,5.82617001,3.290556104,0,2.591283863,0,0,0,5.053094105,1.211974306,0,6.696428571,0,2.799694579,3.732708776,1.714337273,0,15.33742331,6.962110055,2.961115873,30.93408815,4.812319538,0,13.65068253,2.468627854,9.68201234,1.615308151,2.304906157,0,0,0,1.90419518,0,1.224384586,1.373404427,6.015812994,3.629764065,14.54270343,15.47847701
OTU_16S_234,4.276931302,3.832298613,4.389976221,2.454704851,2.927400468,0,2.550239723,2.913260032,4.800132417,4.160599126,7.095062298,1.246600181,4.602713178,3.82032878,11.55426224,4.297994269,1.233958539,2.746672301,6.949352179,3.550440744,2.354557049,2.432179607,5.419260344,9.089807296,5.693834391,6.361607143,6.272484088,9.92618987,2.927614726,1.894793828,4.015812261,4.171779141,4.016601955,4.129977402,11.625556,5.871029836,0,3.266830008,3.085784818,19.36402468,5.467196819,3.457359236,2.286087524,3.492723493,0,3.451353764,4.229447528,2.770975641,3.554693812,5.50017188,3.370495204,5.127774042,3.276465936
OTU_16S_235,2.316671122,9.044224726,7.316627035,2.104032729,5.737704918,13.59587436,3.876364378,5.638567804,3.062153439,4.160599126,0,0,1.695736434,6.830284788,4.279356385,2.674307545,6.087528792,7.077963237,8.362779741,7.590597453,0,0,12.74258513,2.302751182,5.04311046,4.352678571,2.213817913,9.035377959,6.367562029,1.985022106,0,6.380368098,4.819922346,1.870178446,10.31136272,0,0,0,1.645751903,6.264831514,1.863817097,0,0,14.38669439,0,3.153823267,0,0.773295528,9.04831152,16.32863527,9.463313456,13.533961,9.151508304
OTU_16S_236,7.306424307,0,0,0,6.088992974,0,0,0,0,0,2.826488233,0,10.33591731,0,6.932557343,0,0,4.859497148,0,19.83349657,0,34.98596819,0,0,7.401984708,0,0,0,9.953890068,8.752142922,9.035577587,0,0,10.36390556,0,0,0,0,7.611602551,5.505457997,8.325049702,9.713533092,11.59372959,6.486486486,21.76541717,5.653079441,9.450171821,12.05052197,8.159638068,0,4.27793622,0,0
OTU_16S_237,0.98013009,0,0,0,0,0,0,11.46508787,0,0,0,2.266545784,0.968992248,2.546885853,8.815474153,0,2.632444883,0,10.9540636,1.469147894,0,13.28344247,0,15.75566598,0,2.901785714,1.752605848,51.03079664,0,3.699359379,0,1.226993865,1.47275405,1.480557937,0,34.64870067,72.4145035,2.800140007,0,1.803512103,0,0,5.551926845,1.247401247,5.642885933,0,4.625958234,1.353267174,2.019712393,0,0,0,0
OTU_16S_238,0,0,0,0,0,0,0,0,30.78705619,0,0,0,0,0,0,0,0,0,0,0,0,43.21796071,0,0,0,0,0,0,0,0,0,1.595092025,1.47275405,0,0,0,0,0,0,0,0,304.0829766,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_239,8.82117081,2.759255001,0,10.40327294,0,4.45382091,0,0,0.910369941,0,5.249192432,17.45240254,2.341731266,2.431118314,7.189318726,1.050620821,2.632444883,9.402070568,3.533568905,3.672869736,9.025802021,12.72217025,0,4.241910072,5.531153408,3.683035714,5.626787197,2.417918045,7.026275342,7.037805648,6.902177323,2.208588957,2.008300977,7.948258396,0,6.063522618,0,5.250262513,2.36576836,6.169909824,1.988071571,8.067171551,4.735467015,3.243243243,0,0,7.665873645,10.31060704,8.078849572,4.984530767,8.944775732,1.76529926,0
OTU_16S_240,3.207698476,2.299379168,4.024144869,5.844535359,0,7.735583685,2.550239723,0,0,0,12.57498846,3.626473255,3.310723514,0,0,0,3.126028299,20.60004226,4.358068316,0,0,0,3.075796412,6.059871531,9.354156499,0,4.612120653,5.217612624,11.56407817,9.203284309,7.592395056,3.803680982,3.614941759,10.28598145,0,2.021174206,2.266172229,5.833625015,0,3.986710963,0,27.49423773,7.511430438,4.656964657,0,3.034811068,2.51123447,9.730635391,8.644369042,0,5.055742805,0,0
OTU_16S_241,3.742314889,0,6.21913298,9.701928697,5.503512881,10.78293483,5.202489034,3.289164552,0,6.552943624,0,0,22.44832041,0,0,8.978032474,0,0,4.240282686,0,0,0,0,0,0,0,8.855271654,0,3.659518407,0,2.823617996,0,0,0,0,0,0,0,4.525817733,8.258186996,9.319085487,0,20.73807969,7.484407484,24.58686014,7.497768521,19.42902458,19.91235984,3.95863629,0,4.926108374,2.689979825,0
OTU_16S_242,7.84104072,6.668199586,8.048289738,11.68907072,7.025761124,11.72058134,6.426604101,4.980734893,7.779524952,9.153318078,4.210890632,0,3.310723514,5.325306784,3.423485108,5.635148042,5.758473182,6.232833298,5.889281508,0,4.709114098,0,14.13401684,9.574597019,6.181877339,6.584821429,0,7.890048358,0,5.323468375,5.898224258,4.539877301,0,7.636561989,6.368782855,6.544754572,0,0,3.702941782,5.505457997,0,0,0,0,0,3.748884261,0,3.028740817,0,3.437607425,6.352087114,2.942165434,5.536097616
OTU_16S_243,8.375657133,0,0,0,4.566744731,11.95499297,0,7.424114275,0,0,8.652514998,9.519492294,7.751937984,0,28.15816501,5.539637058,7.156959526,0,0,3.183153771,0,4.303086997,0,0,3.823003091,7.366071429,0,0,0,15.2485789,6.58844199,0,0,5.142990727,0,24.83156882,0,5.950297515,8.434478502,10.72615093,0,0,6.939908556,0,22.97460701,0,3.172085646,5.219744812,7.270964615,0,0,0,0
OTU_16S_244,5.167958656,0,0,6.779661017,4.683840749,4.219409283,3.468326023,1.503618081,0,4.680674017,3.403322566,12.23934723,3.63372093,2.199583237,5.819924683,5.730659026,3.701875617,3.486160997,4.593639576,3.917727718,9.320121652,4.864359214,2.929329916,3.99951521,8.296730112,0,10.6078775,4.454059557,5.269706507,4.601642155,5.145259459,2.699386503,4.284375418,6.701472766,0,5.293551492,0,4.550227511,6.377288624,5.980066445,6.585487078,6.091537702,7.756368387,3.243243243,0,2.677774472,7.467618292,11.53499162,4.120213282,0,0,2.605917956,0
OTU_16S_245,1.603849238,1.149689584,1.829156759,4.091174752,0,0,0,3.665069072,3.144914342,1.664239651,17.88186433,9.859474161,5.490956072,17.59666589,11.81102362,6.59025788,4.030931227,3.380519755,0,0,2.550770136,0,2.78286342,3.99951521,7.646006182,4.464285714,14.29757402,15.01654365,3.220376198,2.165478661,3.388341595,0,0,6.779396867,3.74039628,7.218479307,9.064688916,9.567145024,3.291503806,3.512102515,2.609343936,2.140270003,1.306335728,1.912681913,0,3.927402559,2.180808882,4.317566697,0,0,0,1.597175521,2.8245396
OTU_16S_246,7.662835249,9.350808615,10.24327785,4.909409702,2.341920375,11.25175809,7.344690401,10.43135044,6.041545974,4.680674017,8.825565298,0,2.745478036,20.02778421,12.49572064,1.814708691,5.182625864,1.79590112,0,0,0,0,3.588429147,7.150648406,4.39238653,4.352678571,6.272484088,9.035377959,1.610188099,2.165478661,2.133400264,3.926380368,2.677734636,4.44167381,6.975333603,17.61308951,0,8.750437522,2.571487348,6.549596583,2.857852883,1.317089233,0,4.158004158,0,2.261231776,0,0,0,0,0,2.774041695,2.8245396
OTU_16S_247,6.326294217,6.438261669,3.10956649,5.143191116,7.142857143,9.845288326,6.630623279,6.860257495,4.138045187,8.737258165,17.01661283,5.77969175,4.683462532,0,0,4.011461318,2.796972688,0,3.180212014,0,0,10.66417212,2.196997437,10.42297903,4.311046039,2.790178571,0,0,5.635658347,8.391229811,4.517788793,7.484662577,5.8910162,6.07807995,3.74039628,0,0,0,4.217239251,3.796867584,4.224652087,0,1.959503592,0,0,3.153823267,0,0,5.816771692,13.06290822,10.8892922,6.136516476,9.377471472
OTU_16S_248,4.722444979,6.361615697,8.41412109,4.909409702,7.259953162,11.48616971,6.936652045,5.920496194,8.855416701,6.240898689,0,0,4.602713178,0,0,8.309455587,0,9.190788084,12.01413428,0,0,0,4.979860857,6.059871531,6.669920286,7.142857143,5.903514436,0,11.34450706,8.210773256,4.329547594,7.239263804,8.568750837,8.1041066,5.458956733,0,0,0,0,4.84100617,4.348906561,0,0,5.155925156,0,0,0,0,4.52415576,9.797181162,10.37075447,5.211835911,10.50728731
OTU_16S_249,3.385903947,2.682609029,3.658313517,4.324956166,14.4028103,6.797937178,0,4.980734893,6.786394107,0,1.961236733,0,4.0374677,0,0,3.820439351,2.467917078,0,9.305064782,12.24289912,8.927695477,0,5.492493592,8.362622712,4.311046039,4.575892857,3.781938936,0,7.172656078,6.045294595,5.584488925,7.484662577,4.41826215,3.584508689,0,0,0,0,6.788726599,0,11.18290258,0,5.14369693,6.070686071,9.673518742,9.5209759,7.137192704,5.99304034,0,9.281540048,2.85195748,6.136516476,5.08417128
OTU_16S_250,16.30580059,5.825093891,7.316627035,19.05318527,2.341920375,6.797937178,11.9351219,18.04341697,1.489696267,10.60952777,0,10.99274705,0,0,0,0,0,7.606169449,0,0,7.063671147,23.38634238,0.659099231,9.695794449,0,3.683035714,5.257817545,0,1.463807363,4.601642155,2.133400264,0,5.087695809,7.792410192,0,15.30317613,0,21.46774005,0,8.163265306,3.976143141,0,0,0,0,0,2.907745176,0,7.594118598,0,6.092818253,0,0
OTU_16S_251,0,2.989192918,3.658313517,1.987142022,4.918032787,6.094702297,5.508517801,3.665069072,4.138045187,5.408778864,13.3248731,5.77969175,4.0374677,0,4.964053406,1.241642789,0,0,0,0,7.259884234,12.53507951,0,3.87831778,7.646006182,6.919642857,4.51987824,0,4.025470248,5.052783542,4.078559327,6.871165644,6.024902932,6.000155848,0,0,7.31355583,5.716952514,4.320098745,12.62458472,7.703777336,9.878169246,1.224689745,2.661122661,0,1.309134186,0,0,8.644369042,6.359573737,7.1298937,8.406186954,12.65393741
OTU_16S_252,0,0,0,0,0,0,0,0,0,0,7.729580065,27.08522212,0,12.61866173,11.46867511,7.927411652,0,0,0,0,0,0,2.196997437,0,0,0,0,14.25299058,0,0,0,0,0,0,14.96158512,18.57555342,64.89493201,57.86956014,0,0,0,0,0,0,0,3.629872062,0,0,0,0,0,0,0
OTU_16S_253,1.158335561,4.138882502,4.938723249,2.688486265,6.088992974,8.438818565,5.508517801,4.416878113,3.889762476,5.09673393,1.730503,0,5.006459948,3.473026163,3.509072236,3.724928367,5.676209279,5.810268329,3.180212014,2.203721841,0,0,0,0,0,0,0,0,5.050135402,4.240729044,3.702076928,3.312883436,4.686035614,0,11.92883138,1.443695861,0,0,0,2.562885619,0,0,3.184193338,10.14553015,5.239822652,9.104433204,6.41025641,5.219744812,10.34092745,18.21931935,12.44490537,20.67921991,13.21884533
OTU_16S_254,6.326294217,5.748447919,11.52368758,6.428988895,2.927400468,4.922644163,4.488421912,4.698806503,15.80733262,4.160599126,4.153207199,6.686310063,0,7.524890021,7.274905854,3.915950334,7.650542942,4.120008451,6.478209658,0,0,0,12.66935189,12.36213792,5.449812917,7.477678571,4.612120653,8.271824892,3.14718583,0,2.949112129,5.030674847,6.292676396,6.623548664,4.650222402,6.737247353,16.5842604,13.65068253,4.217239251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
