"phylum_name","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94"
"Gemmatimonadota",129.288069143723,178.201885490917,159.502469361624,96.6686148451198,100.702576112412,164.3225503985,143.017443639702,98.1110797857344,120.334354051146,111.816101518619,187.586525149977,79.8957388939257,67.5064599483204,134.984950219958,112.204724409449,109.551098376313,117.061533399144,149.58799915487,195.524146054181,161.483839373164,85.5489061120377,77.0813844714687,112.266569022336,83.7474245545994,150.317227916057,115.401785714286,126.556590720413,117.332654619496,201.49308351021,120.635207073897,96.630482524942,108.834355828221,99.2100682822332,164.887399672719,137.585928022645,85.274302213667,61.598681499794,96.7215027418038,72.7216622094219,115.709539629805,88.7176938369781,165.953243332236,67.9294578706728,160.33264033264,75.7758968158002,140.374888426064,78.9717155696537,142.028611934528,206.980126030053,208.662770711585,235.416126523205,223.016139878951,230.143486611682
"Halanaerobiaeota",0,0,0,0,0,0.468823253633381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hydrogenedentes",0,0,0,0,0,0,0,0,0,0,0,0.453309156844968,0,0,0,0,0.164527805199079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125494133149275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Latescibacterota",0.801924619085806,2.75925500114969,0,1.05201636469901,22.0140515222482,2.57852789498359,0,1.59759421107039,3.88976247620624,0,0.576834333179511,0.906618313689937,0,0,0,0,5.75847318196775,0,1.53121319199058,0,0,0,0.732332478945441,0,0.894745404262242,1.00446428571429,0,0,2.78123398960697,0.270684832626545,0.439229466022463,4.04907975460123,1.60664078189851,0.857165121171979,0.909826122118884,0,0,0,3.18864431186999,0,2.85785288270378,0,0,4.15800415800416,0,9.46146980065457,1.05736188210415,0,2.66602035870092,7.73461670677209,2.85195747990666,40.3496973772697,26.5506722404248
"Margulisbacteria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219699743683632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MBNT15",0.801924619085806,1.76285736184563,4.57289189683556,0,5.97189695550351,2.3441162681669,0.714067122309497,0,1.0758917487379,3.12044934470564,0.980618366405169,0,2.42248062015504,1.15767538782125,0,3.72492836676218,2.79697268838434,0,0,18.1194906953967,0,0,11.7173196631271,0,0.406702456482837,7.36607142857143,0,0,5.41608724291883,1.08273933050618,0.878458932044927,2.69938650306748,0,0,16.0735948241003,0,0,0,6.78872659946513,0,3.85188866799205,0,0,2.82744282744283,0,2.26123177625707,1.71821305841924,0,1.21182743577315,2.40632519766243,3.24086077262121,10.9280430396772,3.05050276804881
"Methylomirabilota",0,2.83590097340385,0,1.51957919345412,2.2248243559719,4.68823253633381,0.714067122309497,1.50361808100742,0.496565422494414,1.56022467235282,0,0,0.484496124031008,0,0,0,0.658111220796315,0,0,0,0,0,0.732332478945441,0,1.13876687815194,1.00446428571429,0.368969652246103,0,1.24423625850838,0,0,0,0,0,1.92074403558431,0,0,0,0,0.94921689606075,0,0,1.3879817112998,5.82120582120582,1.61225312374043,4.99851234751562,0.660851176315094,0,1.45419292292778,4.64077002406325,5.57428052890848,16.8123739071957,15.7044401762513
"Myxococcota",284.772342510915,264.045374415574,238.339125663069,269.316189362946,281.615925058548,191.279887482419,205.447312047332,226.576449581806,248.944798477199,218.743499063865,761.248269497,371.713508612874,447.35142118863,446.399629543876,224.238274563506,457.784145176695,354.721948009214,278.364673568561,256.537102473498,421.890303623898,374.178357696458,238.914873713751,307.359941413402,214.398254756999,258.988124288271,230.580357142857,386.9569227931,221.048612878595,321.891239112933,200.306776143643,434.021459496769,241.472392638037,354.130405676797,349.333748928544,322.381722604125,185.948026948989,282.138442521632,368.568428421421,456.799012548858,264.072140484101,376.118290258449,291.899901218308,334.830176355323,351.018711018711,200.725513905684,388.693841118715,378.932064499075,461.786312669158,342.704798836646,164.833276039876,225.563909774436,266.644250168124,184.159981922947
"Nanoarchaeota",0,0,0,0.350672121566335,0,0,0,0,0.413804518745345,0,0,0,0,0,0,0.191021967526266,0.329055610398157,0.42256496936404,0,0,0,0,2.27023068473087,1.21197430614471,0,0,0,0,1.09785552221328,0,0,0,0,0,2.22401940962394,0,0,0,0.411437975725159,0.284765068818225,0,0,0.163291966035271,0,0,0,0.264340470526038,0.193323881943549,0,0,0.648172154524242,1.1768661735037,0
"NB1-j",0,0,0,0,0.234192037470726,0,0,0,0,0,0,0,0,0,0,0.382043935052531,0.329055610398157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313735332873188,0,0.267773463649752,0,0,0,0,0,0,0.7593735168486,0,0,0,0,0,0,0,0,0,2.75008594018563,0,0.756556825823806,0
"Nitrospirota",6.50449968814043,17.475281673948,17.9257362355954,5.37697253068381,14.8711943793911,16.1744022503516,2.85626848923799,8.17592331547787,13.5727882148473,6.55294362388184,7.49884633133364,1.58658204895739,10.093669250646,10.0717758740449,7.01814447107155,19.1977077363897,10.7765712405397,12.7825903232622,12.0141342756184,21.0577864838394,5.29775336014912,2.24508886810103,9.66678872207983,4.48430493273543,6.9952822515048,11.71875,7.28715063186053,1.90888266734538,29.2761472590207,10.1055670847244,7.21591265608333,17.1779141104294,12.987012987013,10.2859814540637,25.3740396279822,1.2512030798845,0,2.45012250612531,23.2462456284715,9.77693402942572,9.81610337972167,13.5001646361541,4.8171129980405,25.1975051975052,0,7.85480511752455,7.40153317472905,4.31756669673927,8.15963806753918,16.6723960123754,13.0930775213897,26.8997982515131,13.4448084962151
"no_match",3.47500668270516,7.51130528090749,1.6462410828608,7.71478667445938,7.96252927400468,8.90764181903423,3.46832602264613,5.45061554365191,8.02780766365969,6.34491366756813,5.76834333179511,12.6926563916591,4.92571059431525,1.96804815929613,3.68024649092776,6.20821394460363,6.82790391576176,4.12000845129939,3.886925795053,4.77473065621939,3.62994211713921,9.35453695042096,28.9271329183449,15.9980608411102,3.66032210834553,3.79464285714286,10.2389078498294,7.12649529142275,6.51394276513211,2.07525038347018,5.14525945912029,4.29447852760736,2.8116213683224,6.07807995012857,13.6473918317833,11.1645813282002,4.73836011536877,3.38350250845876,9.05163546595351,2.6578073089701,2094.68190854871,2.96345077378992,9.55258001306336,4.49064449064449,0,9.99702469503124,6.41025641025641,6.63745328006186,1.93892389723703,2.92196631144723,3.11122634171636,6.05245460659045,3.27646593605242
"Patescibacteria",3.02949300543527,6.66819958611175,0,2.33781414377557,0.936768149882904,1.87529301453352,5.20248903396919,1.22168969081853,1.57245717123231,0.416059912627418,5.65297646515921,2.49320036264733,1.13049095607235,7.98796017596666,0.855871276959945,2.38777459407832,3.53734781178019,10.352841749419,9.30506478209658,5.14201762977473,1.56970469930344,1.87090739008419,3.1490296594654,6.18106896133802,2.60289572149016,1.67410714285714,7.37939304492206,4.8358360906083,3.58632803923004,2.43616349363891,9.47480705277028,1.10429447852761,0,8.18203070209616,3.53821269712899,1.53994225216554,0,0.583362501458406,0.925735445381609,1.99335548172757,0.248508946322068,0.658544616397761,1.71456564337035,0.332640332640333,0,1.13061588812853,2.77557494052339,3.28650599304034,5.008886734529,0,3.37049520352606,0.336247478143914,1.4687605920235
"Planctomycetota",180.433039294306,244.960527324289,92.5553319919517,243.600233781414,400.117096018735,210.736052508205,162.501275119861,226.38849732168,353.140776297277,180.465987102143,393.689432395016,226.201269265639,117.97480620155,157.096550127344,132.660047928792,194.364851957975,249.588680487002,122.438199873231,129.917550058893,210.210577864838,253.507308937506,165.014031805426,729.40314902966,449.521270149073,205.303400032536,287.276785714286,246.748454939581,261.644184270807,263.338944594891,207.073896959307,179.707598669762,205.398773006135,158.120230285179,263.617236811346,303.275374039628,138.017324350337,238.772146683148,99.9883327499708,257.457313310019,145.420028476507,207.753479125249,80.3424432005268,153.821032005225,269.189189189189,103.587263200323,406.367152633145,165.014538725879,285.668256218585,116.577799321377,222.241320041251,133.653098262899,221.082716879623,227.318947011637
"Proteobacteria",1734.29564287624,1736.64443933471,2023.04737516005,1746.11338398597,1655.38641686183,1317.3933427098,1936.85606447006,1775.30307301945,1657.53538028635,1831.18369045142,2503.8647900323,2209.54215775159,2185.07751937984,2248.66867330401,2124.61485792537,1983.57211079274,2182.70812767358,2014.05028523135,1750.53003533569,3116.91968658178,1795.1535367409,2191.58091674462,1756.57268399854,1801.23621379227,1964.3728648121,2027.67857142857,2326.44589982474,2128.02239755663,1643.05057454439,2219.16448614996,2028.04793875886,1958.15950920245,1700.49538090775,2132.70474557781,2009.40153659523,2682.00192492782,2629.27482488669,2367.05168591763,1968.42213536309,2045.94209776934,1956.6351888668,2055.97629239381,2504.65382103201,2081.91268191268,2168.07738814994,2210.59208568878,2484.93259318002,2007.92627915969,2738.56842785587,1415.26297696803,1657.24656468758,1693.34229993275,1556.88622754491
"RCP2-54",1.69295197362559,8.35441097570323,2.56081946222791,1.05201636469901,2.2248243559719,3.51617440225035,1.32612465571764,4.32290198289634,12.9934618886038,0,0,0,2.2609819121447,0,2.82437521396782,0,8.71997367555117,5.59898584407353,8.00942285041225,2.32615083251714,0.392426174825861,1.68381665107577,10.2526547052362,0,2.44021473889702,4.91071428571428,1.66036343510746,3.1814711122423,7.39222718290273,3.33844626906072,0,5.6441717791411,6.82822332306868,3.27281228083846,25.4751314193288,2.02117420596728,3.29625051503914,1.16672500291681,2.0571898786258,1.04413858566682,6.21272365805169,0.658544616397761,2.69431743958197,9.81288981288981,4.03063280935107,5.41505504314192,4.62595823420566,3.35094728702152,6.22071417030215,17.1880371261602,6.74099040705211,13.5339609952925,9.15150830414642
